"","start_date","name","weekly_subscribers","weekly_views","category"
"1831",2019-09-08,"evazubeckofficial",6187,287249,"travel"
"1832",2019-09-08,"jonnajinton",5488,572533,"travel"
"1833",2019-09-08,"karaandnate",7909,1547641,"travel"
"1834",2019-09-08,"koldstudios",4464,140809,"travel"
"1835",2019-09-08,"lostleblanc",8769,821150,"travel"
"1836",2019-09-08,"markwiens",23023,6655304,"travel"
"1837",2019-09-08,"mikecorey",1603,138970,"travel"
"1838",2019-09-08,"sailinglavagabonde",14737,2334804,"travel"
"1839",2019-09-08,"sorelleamore",1997,195043,"travel"
"1840",2019-09-08,"thebucketlistfamily",3515,573767,"travel"
"1841",2019-09-15,"codyko",9821,3068035,"comedy"
"1842",2019-09-15,"h3h3productions",-330,1587728,"comedy"
"1843",2019-09-15,"idubbbztv",30000,5309786,"comedy"
"1844",2019-09-15,"jacksfilms",-840,3962240,"comedy"
"1845",2019-09-15,"jennamarbles",1776.9375,7970190,"comedy"
"1846",2019-09-15,"pewdiepie.x",0,76030115,"comedy"
"1847",2019-09-15,"rhettandlink",0,539654,"comedy"
"1848",2019-09-15,"ryanhiga",-4831,2156511,"comedy"
"1849",2019-09-15,"tvfilthyfrank",10000,1824032,"comedy"
"1850",2019-09-15,"chillingtaleswi",189,121441,"commentory"
"1851",2019-09-15,"dangelowallace",754,79069,"commentory"
"1852",2019-09-15,"infinitelists",1e+05,16810201,"commentory"
"1853",2019-09-15,"kurtisconner",30000,2419366,"commentory"
"1854",2019-09-15,"lostinvegas",3026,911672,"commentory"
"1855",2019-09-15,"madisonharnish",0,4,"commentory"
"1856",2019-09-15,"sssniperwolf",1e+05,32741364,"commentory"
"1857",2019-09-15,"asapscience",15500,2306664,"educational"
"1858",2019-09-15,"bigthink",-5379,636960,"educational"
"1859",2019-09-15,"cgpgrey",2388,3666741,"educational"
"1860",2019-09-15,"commonsenseeducators",200,75214,"educational"
"1861",2019-09-15,"crashcourse",20000,3912616,"educational"
"1862",2019-09-15,"edutopia",0,135291,"educational"
"1863",2019-09-15,"natgeo",11598,10141718,"educational"
"1864",2019-09-15,"tededucation",20000,5914341,"educational"
"1865",2019-09-15,"veritasium",20000,6222516,"educational"
"1866",2019-09-15,"vsauce1",-45512,2891825,"educational"
"1867",2019-09-15,"jamescharles",-40551,9039041,"fashion&beauty"
"1868",2019-09-15,"jeffreestar",63016,8037917,"fashion&beauty"
"1869",2019-09-15,"kathleenlights",-4340,1025517,"fashion&beauty"
"1870",2019-09-15,"nikkietutorials",-68449,2652312,"fashion&beauty"
"1871",2019-09-15,"patrickstarrr",-5931,455472,"fashion&beauty"
"1872",2019-09-15,"ppmussas",-18238,4997506,"fashion&beauty"
"1873",2019-09-15,"rclbeauty101",-6627,6275872,"fashion&beauty"
"1874",2019-09-15,"tati",-14651,3105704,"fashion&beauty"
"1875",2019-09-15,"waynegoss",3107,729544,"fashion&beauty"
"1876",2019-09-15,"zoesugg",0,1205151,"fashion&beauty"
"1877",2019-09-15,"blogilates",0,1124208,"fitness"
"1878",2019-09-15,"chloeting",-270,1548120,"fitness"
"1879",2019-09-15,"fitnessblender",0,1391789,"fitness"
"1880",2019-09-15,"jdcav24",20000,4561460,"fitness"
"1881",2019-09-15,"madfit",924,795451,"fitness"
"1882",2019-09-15,"pamelarf1",3288,829076,"fitness"
"1883",2019-09-15,"popsugarfitness",10431,289130,"fitness"
"1884",2019-09-15,"thefitnessmarshall",9274,2087204,"fitness"
"1885",2019-09-15,"xhit",0,392796,"fitness"
"1886",2019-09-15,"yogawithadriene",18612,1979158,"fitness"
"1887",2019-09-15,"americastestkitchen",3274,662695,"food"
"1888",2019-09-15,"buzzfeedtasty",48836,21559144,"food"
"1889",2019-09-15,"byrontalbott",-74.5,83281,"food"
"1890",2019-09-15,"foodwishes",1587,2053573,"food"
"1891",2019-09-15,"gordonramsay",12558,13412022,"food"
"1892",2019-09-15,"howtocakeit",-5054,899302,"food"
"1893",2019-09-15,"howtocookthat",-2296,1430462,"food"
"1894",2019-09-15,"jamieoliver",8215,1711187,"food"
"1895",2019-09-15,"junskitchen",7395,904452,"food"
"1896",2019-09-15,"laurainthekitchen",-5087,678965,"food"
"1897",2019-09-15,"maangchi",18996,1642232,"food"
"1898",2019-09-15,"tabithabrown",500,7738,"food"
"1899",2019-09-15,"UCJHA_jMfCvEnv-3kRjTCQXw",23129,7165823,"food"
"1900",2019-09-15,"captainsparklez",-26668,8218247,"gaming"
"1901",2019-09-15,"coryxkenshin",11841,8640409,"gaming"
"1902",2019-09-15,"gamegrumps",-2929,9237779,"gaming"
"1903",2019-09-15,"gamenewsofficial",-162.3408203125,1304846,"gaming"
"1904",2019-09-15,"gamespot",0,3390806,"gaming"
"1905",2019-09-15,"jacksepticeye",-32107,19525305,"gaming"
"1906",2019-09-15,"leagueoflegends",0,12579047,"gaming"
"1907",2019-09-15,"mrbeast6000",29816,33594778,"gaming"
"1908",2019-09-15,"packattack04082",-3277,8059103,"gaming"
"1909",2019-09-15,"pewdiepie.y",53143.26953125,76030115,"gaming"
"1910",2019-09-15,"smoshgames",-2562,2130191,"gaming"
"1911",2019-09-15,"thegaminglemon",-8413,289995,"gaming"
"1912",2019-09-15,"videogamedunkey",13504,9608157,"gaming"
"1913",2019-09-15,"cocomelon",530610,464935231,"kids"
"1914",2019-09-15,"cybervillagesolution",-13785,29307012,"kids"
"1915",2019-09-15,"disneyjunior",41750,43085709,"kids"
"1916",2019-09-15,"kidsdianashow",213152,130916226,"kids"
"1917",2019-09-15,"peppapig",39509,70565915,"kids"
"1918",2019-09-15,"ryantoysreview",14449,134112469,"kids"
"1919",2019-09-15,"thechuchutv",132260,69177264,"kids"
"1920",2019-09-15,"toycantando",28815,38958427,"kids"
"1921",2019-09-15,"UC977n5nXRn8MDuGQjwxkOLw",22757,8882255,"kids"
"1922",2019-09-15,"UCgFXm4TI8htWmCyJ6cVPG_A",38684,117982119,"kids"
"1923",2019-09-15,"UCpYye8D5fFMUPf9nSfgd4bA",162786,80424994,"kids"
"1924",2019-09-15,"vladandniki",273171,161695109,"kids"
"1925",2019-09-15,"vootkids",188685,84542636,"kids"
"1926",2019-09-15,"abcnews",30000,31717782,"news"
"1927",2019-09-15,"bbcamerica",1036,2145510,"news"
"1928",2019-09-15,"cbsnews",3516,7415105,"news"
"1929",2019-09-15,"foxnews",19425,36533067,"news"
"1930",2019-09-15,"gma",5145,3536326,"news"
"1931",2019-09-15,"nbcnews",4089,4432801,"news"
"1932",2019-09-15,"theyoungturks",-1824,6724526,"news"
"1933",2019-09-15,"tmz",0,4441206,"news"
"1934",2019-09-15,"usatoday",0,3121860,"news"
"1935",2019-09-15,"austinevans",9197,4261236,"product_review"
"1936",2019-09-15,"dopeornope",-644,5398156,"product_review"
"1937",2019-09-15,"geekyranjit",10000,2254999,"product_review"
"1938",2019-09-15,"ijustine",17074.75,11380478,"product_review"
"1939",2019-09-15,"kustoo",2966,322766,"product_review"
"1940",2019-09-15,"mkbhd",63466,15142569,"product_review"
"1941",2019-09-15,"techunboxing007",3865,522610,"product_review"
"1942",2019-09-15,"tldtoday",157.16796875,1589857,"product_review"
"1943",2019-09-15,"unboxingsve",10,8794,"product_review"
"1944",2019-09-15,"unboxtherapy",44981,19757249,"product_review"
"1945",2019-09-15,"drewbinsky",8000,1486535,"travel"
"1946",2019-09-15,"evazubeckofficial",6000,256506,"travel"
"1947",2019-09-15,"jonnajinton",4979,695168,"travel"
"1948",2019-09-15,"karaandnate",5000,1180028,"travel"
"1949",2019-09-15,"koldstudios",4493,156821,"travel"
"1950",2019-09-15,"lostleblanc",1369,615175,"travel"
"1951",2019-09-15,"markwiens",25854,6927112,"travel"
"1952",2019-09-15,"mikecorey",488,82929,"travel"
"1953",2019-09-15,"sailinglavagabonde",26713,3117039,"travel"
"1954",2019-09-15,"sorelleamore",5000,274267,"travel"
"1955",2019-09-15,"thebucketlistfamily",4000,513621,"travel"
"1956",2019-09-22,"codyko",20000,2934911,"comedy"
"1957",2019-09-22,"h3h3productions",0,1161507,"comedy"
"1958",2019-09-22,"idubbbztv",10000,3906998,"comedy"
"1959",2019-09-22,"jacksfilms",0,4400156,"comedy"
"1960",2019-09-22,"jennamarbles",0,7329340,"comedy"
"1961",2019-09-22,"pewdiepie.x",0,64858123,"comedy"
"1962",2019-09-22,"rhettandlink",0,819830,"comedy"
"1963",2019-09-22,"ryanhiga",-1356.25,1753637,"comedy"
"1964",2019-09-22,"tvfilthyfrank",10000,1852662,"comedy"
"1965",2019-09-22,"chillingtaleswi",1000,124662,"commentory"
"1966",2019-09-22,"dangelowallace",1000,43260,"commentory"
"1967",2019-09-22,"infinitelists",1e+05,17964331,"commentory"
"1968",2019-09-22,"kurtisconner",40000,2760283,"commentory"
"1969",2019-09-22,"lostinvegas",4000,1214006,"commentory"
"1970",2019-09-22,"madisonharnish",0,0,"commentory"
"1971",2019-09-22,"sssniperwolf",0,38911956,"commentory"
"1972",2019-09-22,"asapscience",10000,2604661,"educational"
"1973",2019-09-22,"bigthink",10000,565658,"educational"
"1974",2019-09-22,"cgpgrey",10000,1604533,"educational"
"1975",2019-09-22,"commonsenseeducators",200,78612,"educational"
"1976",2019-09-22,"crashcourse",30000,3737270,"educational"
"1977",2019-09-22,"edutopia",1000,277857,"educational"
"1978",2019-09-22,"natgeo",0,6775728,"educational"
"1979",2019-09-22,"tededucation",20000,5765154,"educational"
"1980",2019-09-22,"veritasium",30000,4286229,"educational"
"1981",2019-09-22,"vsauce1",0,4490598,"educational"
"1982",2019-09-22,"jamescharles",0,7108105,"fashion&beauty"
"1983",2019-09-22,"jeffreestar",1e+05,6683643,"fashion&beauty"
"1984",2019-09-22,"kathleenlights",0,1116283,"fashion&beauty"
"1985",2019-09-22,"nikkietutorials",0,3585777,"fashion&beauty"
"1986",2019-09-22,"patrickstarrr",0,299302,"fashion&beauty"
"1987",2019-09-22,"ppmussas",0,3785532,"fashion&beauty"
"1988",2019-09-22,"rclbeauty101",0,4949512,"fashion&beauty"
"1989",2019-09-22,"tati",-10000,3793532,"fashion&beauty"
"1990",2019-09-22,"waynegoss",0,608925,"fashion&beauty"
"1991",2019-09-22,"zoesugg",0,812160,"fashion&beauty"
"1992",2019-09-22,"blogilates",0,945478,"fitness"
"1993",2019-09-22,"chloeting",20000,1590831,"fitness"
"1994",2019-09-22,"fitnessblender",10000,1372375,"fitness"
"1995",2019-09-22,"jdcav24",20000,4867198,"fitness"
"1996",2019-09-22,"madfit",10000,772139,"fitness"
"1997",2019-09-22,"pamelarf1",10000,809658,"fitness"
"1998",2019-09-22,"popsugarfitness",10000,1237341,"fitness"
"1999",2019-09-22,"thefitnessmarshall",0,1483863,"fitness"
"2000",2019-09-22,"xhit",0,383363,"fitness"
"2001",2019-09-22,"yogawithadriene",20000,2305492,"fitness"
"2002",2019-09-22,"americastestkitchen",5000,625426,"food"
"2003",2019-09-22,"buzzfeedtasty",0,24882304,"food"
"2004",2019-09-22,"byrontalbott",0,87708,"food"
"2005",2019-09-22,"foodwishes",10000,2289691,"food"
"2006",2019-09-22,"gordonramsay",1e+05,12278008,"food"
"2007",2019-09-22,"howtocakeit",10000,789718,"food"
"2008",2019-09-22,"howtocookthat",0,1142234,"food"
"2009",2019-09-22,"jamieoliver",0,1921574,"food"
"2010",2019-09-22,"junskitchen",30000,2193293,"food"
"2011",2019-09-22,"laurainthekitchen",10000,777488,"food"
"2012",2019-09-22,"maangchi",20000,1846089,"food"
"2013",2019-09-22,"tabithabrown",400,13044,"food"
"2014",2019-09-22,"UCJHA_jMfCvEnv-3kRjTCQXw",30000,9688879,"food"
"2015",2019-09-22,"captainsparklez",0,8788152,"gaming"
"2016",2019-09-22,"coryxkenshin",10000,8677786,"gaming"
"2017",2019-09-22,"gamegrumps",0,9643682,"gaming"
"2018",2019-09-22,"gamenewsofficial",-403,3492133,"gaming"
"2019",2019-09-22,"gamespot",0,3339690,"gaming"
"2020",2019-09-22,"jacksepticeye",0,20759452,"gaming"
"2021",2019-09-22,"leagueoflegends",0,12075974,"gaming"
"2022",2019-09-22,"mrbeast6000",1e+05,28863527,"gaming"
"2023",2019-09-22,"packattack04082",10000,8485174,"gaming"
"2024",2019-09-22,"pewdiepie.y",0,64858123,"gaming"
"2025",2019-09-22,"smoshgames",0,1908125,"gaming"
"2026",2019-09-22,"thegaminglemon",0,296247,"gaming"
"2027",2019-09-22,"videogamedunkey",20000,14878057,"gaming"
"2028",2019-09-22,"cocomelon",7e+05,546822528,"kids"
"2029",2019-09-22,"cybervillagesolution",1e+05,31278179,"kids"
"2030",2019-09-22,"disneyjunior",50000,42256420,"kids"
"2031",2019-09-22,"kidsdianashow",3e+05,155975833,"kids"
"2032",2019-09-22,"peppapig",1e+05,81973529,"kids"
"2033",2019-09-22,"ryantoysreview",1e+05,142592980,"kids"
"2034",2019-09-22,"thechuchutv",2e+05,78293611,"kids"
"2035",2019-09-22,"toycantando",1e+05,40939354,"kids"
"2036",2019-09-22,"UC977n5nXRn8MDuGQjwxkOLw",30000,10875968,"kids"
"2037",2019-09-22,"UCgFXm4TI8htWmCyJ6cVPG_A",1e+05,121576310,"kids"
"2038",2019-09-22,"UCpYye8D5fFMUPf9nSfgd4bA",250000,103918780,"kids"
"2039",2019-09-22,"vladandniki",3e+05,178679870,"kids"
"2040",2019-09-22,"vootkids",190000,80855027.6875,"kids"
"2041",2019-09-22,"abcnews",30000,33251200,"news"
"2042",2019-09-22,"bbcamerica",2000,2411530,"news"
"2043",2019-09-22,"cbsnews",20000,9949895,"news"
"2044",2019-09-22,"foxnews",30000,45358148,"news"
"2045",2019-09-22,"gma",0,3403933,"news"
"2046",2019-09-22,"nbcnews",10000,5318965,"news"
"2047",2019-09-22,"theyoungturks",10000,9470470,"news"
"2048",2019-09-22,"tmz",0,5283761,"news"
"2049",2019-09-22,"usatoday",10000,2895407,"news"
"2050",2019-09-22,"austinevans",10000,2237927,"product_review"
"2051",2019-09-22,"dopeornope",10000,6165079,"product_review"
"2052",2019-09-22,"geekyranjit",10000,4243688,"product_review"
"2053",2019-09-22,"ijustine",10000,3205627,"product_review"
"2054",2019-09-22,"kustoo",1207.5,540011,"product_review"
"2055",2019-09-22,"mkbhd",20000,5540040,"product_review"
"2056",2019-09-22,"techunboxing007",5000,572927,"product_review"
"2057",2019-09-22,"tldtoday",171.9375,1591045,"product_review"
"2058",2019-09-22,"unboxingsve",10,10678,"product_review"
"2059",2019-09-22,"unboxtherapy",0,20920679,"product_review"
"2060",2019-09-22,"drewbinsky",22000,3616391,"travel"
"2061",2019-09-22,"evazubeckofficial",7000,251637,"travel"
"2062",2019-09-22,"jonnajinton",19000,1473011,"travel"
"2063",2019-09-22,"karaandnate",5000,1477273,"travel"
"2064",2019-09-22,"koldstudios",3000,142223,"travel"
"2065",2019-09-22,"lostleblanc",10000,508805,"travel"
"2066",2019-09-22,"markwiens",30000,6488675,"travel"
"2067",2019-09-22,"mikecorey",1000,85558,"travel"
"2068",2019-09-22,"sailinglavagabonde",20000,2974238,"travel"
"2069",2019-09-22,"sorelleamore",2000,250394,"travel"
"2070",2019-09-22,"thebucketlistfamily",2000,471449,"travel"
"2071",2019-09-29,"codyko",30000,9001933,"comedy"
"2072",2019-09-29,"h3h3productions",0,1032418,"comedy"
"2073",2019-09-29,"idubbbztv",0,2846408,"comedy"
"2074",2019-09-29,"jacksfilms",0,4358212,"comedy"
"2075",2019-09-29,"jennamarbles",-17784.25,7616666,"comedy"
"2076",2019-09-29,"pewdiepie.x",0,52489994,"comedy"
"2077",2019-09-29,"rhettandlink",0,888261,"comedy"
"2078",2019-09-29,"ryanhiga",0,1502428,"comedy"
"2079",2019-09-29,"tvfilthyfrank",0,1641566,"comedy"
"2080",2019-09-29,"chillingtaleswi",1000,144276,"commentory"
"2081",2019-09-29,"dangelowallace",4000,200809,"commentory"
"2082",2019-09-29,"infinitelists",1e+05,21619939,"commentory"
"2083",2019-09-29,"kurtisconner",30000,2134451,"commentory"
"2084",2019-09-29,"lostinvegas",2000,843033,"commentory"
"2085",2019-09-29,"madisonharnish",-1,3,"commentory"
"2086",2019-09-29,"sssniperwolf",1e+05,28931389,"commentory"
"2087",2019-09-29,"asapscience",0,1725266,"educational"
"2088",2019-09-29,"bigthink",0,458962,"educational"
"2089",2019-09-29,"cgpgrey",10000,1201828,"educational"
"2090",2019-09-29,"commonsenseeducators",200,67181,"educational"
"2091",2019-09-29,"crashcourse",30000,3495342,"educational"
"2092",2019-09-29,"edutopia",0,233982,"educational"
"2093",2019-09-29,"natgeo",1e+05,5127349,"educational"
"2094",2019-09-29,"tededucation",0,5337761,"educational"
"2095",2019-09-29,"veritasium",20000,3864102,"educational"
"2096",2019-09-29,"vsauce1",1e+05,6982765,"educational"
"2097",2019-09-29,"jamescharles",0,5883768,"fashion&beauty"
"2098",2019-09-29,"jeffreestar",0,6067486,"fashion&beauty"
"2099",2019-09-29,"kathleenlights",0,1354308,"fashion&beauty"
"2100",2019-09-29,"nikkietutorials",0,2094373,"fashion&beauty"
"2101",2019-09-29,"patrickstarrr",0,263971,"fashion&beauty"
"2102",2019-09-29,"ppmussas",0,5653764,"fashion&beauty"
"2103",2019-09-29,"rclbeauty101",0,4100720,"fashion&beauty"
"2104",2019-09-29,"tati",-10000,3845398,"fashion&beauty"
"2105",2019-09-29,"waynegoss",0,493680,"fashion&beauty"
"2106",2019-09-29,"zoesugg",0,1816484,"fashion&beauty"
"2107",2019-09-29,"blogilates",0,1027243,"fitness"
"2108",2019-09-29,"chloeting",20000,2012695,"fitness"
"2109",2019-09-29,"fitnessblender",0,1369822,"fitness"
"2110",2019-09-29,"jdcav24",20000,4813361,"fitness"
"2111",2019-09-29,"madfit",10000,709991,"fitness"
"2112",2019-09-29,"pamelarf1",10000,912868,"fitness"
"2113",2019-09-29,"popsugarfitness",10000,1637972,"fitness"
"2114",2019-09-29,"thefitnessmarshall",0,-143610.703125,"fitness"
"2115",2019-09-29,"xhit",0,384583,"fitness"
"2116",2019-09-29,"yogawithadriene",20000,1984824,"fitness"
"2117",2019-09-29,"americastestkitchen",3000,564545,"food"
"2118",2019-09-29,"buzzfeedtasty",1e+05,22054566,"food"
"2119",2019-09-29,"byrontalbott",0,120637,"food"
"2120",2019-09-29,"foodwishes",0,2104340,"food"
"2121",2019-09-29,"gordonramsay",0,9967595,"food"
"2122",2019-09-29,"howtocakeit",0,773706,"food"
"2123",2019-09-29,"howtocookthat",20000,2588301,"food"
"2124",2019-09-29,"jamieoliver",0,1798319,"food"
"2125",2019-09-29,"junskitchen",20000,1148219,"food"
"2126",2019-09-29,"laurainthekitchen",0,757576,"food"
"2127",2019-09-29,"maangchi",20000,1508790,"food"
"2128",2019-09-29,"tabithabrown",300,9912,"food"
"2129",2019-09-29,"UCJHA_jMfCvEnv-3kRjTCQXw",50000,10501856,"food"
"2130",2019-09-29,"captainsparklez",-6667,7497697,"gaming"
"2131",2019-09-29,"coryxkenshin",10000,9788530,"gaming"
"2132",2019-09-29,"gamegrumps",0,8436518,"gaming"
"2133",2019-09-29,"gamenewsofficial",0,1742146,"gaming"
"2134",2019-09-29,"gamespot",0,4077601,"gaming"
"2135",2019-09-29,"jacksepticeye",1e+05,19510270,"gaming"
"2136",2019-09-29,"leagueoflegends",1e+05,10451218,"gaming"
"2137",2019-09-29,"mrbeast6000",1e+05,32705388,"gaming"
"2138",2019-09-29,"packattack04082",0,7955822,"gaming"
"2139",2019-09-29,"pewdiepie.y",0,52489994,"gaming"
"2140",2019-09-29,"smoshgames",0,1995200,"gaming"
"2141",2019-09-29,"thegaminglemon",10000,342479,"gaming"
"2142",2019-09-29,"videogamedunkey",10000,5591175,"gaming"
"2143",2019-09-29,"cocomelon",6e+05,550743691,"kids"
"2144",2019-09-29,"cybervillagesolution",0,32368414,"kids"
"2145",2019-09-29,"disneyjunior",60000,43933316,"kids"
"2146",2019-09-29,"kidsdianashow",4e+05,195026591,"kids"
"2147",2019-09-29,"peppapig",1e+05,85683308,"kids"
"2148",2019-09-29,"ryantoysreview",1e+05,157116786,"kids"
"2149",2019-09-29,"thechuchutv",2e+05,83116530,"kids"
"2150",2019-09-29,"toycantando",1e+05,44587186,"kids"
"2151",2019-09-29,"UC977n5nXRn8MDuGQjwxkOLw",40000,13178208,"kids"
"2152",2019-09-29,"UCgFXm4TI8htWmCyJ6cVPG_A",1e+05,123930036,"kids"
"2153",2019-09-29,"UCpYye8D5fFMUPf9nSfgd4bA",280000,120016243,"kids"
"2154",2019-09-29,"vladandniki",3e+05,175470549,"kids"
"2155",2019-09-29,"vootkids",220000,93709335,"kids"
"2156",2019-09-29,"abcnews",20000,26630032,"news"
"2157",2019-09-29,"bbcamerica",2000,2237108,"news"
"2158",2019-09-29,"cbsnews",10000,11252470,"news"
"2159",2019-09-29,"foxnews",20000,40119037,"news"
"2160",2019-09-29,"gma",10000,4180834.25,"news"
"2161",2019-09-29,"nbcnews",10000,4508779,"news"
"2162",2019-09-29,"theyoungturks",10000,9467390,"news"
"2163",2019-09-29,"tmz",0,5197497,"news"
"2164",2019-09-29,"usatoday",0,2406269,"news"
"2165",2019-09-29,"austinevans",0,3220430,"product_review"
"2166",2019-09-29,"dopeornope",0,5287368,"product_review"
"2167",2019-09-29,"geekyranjit",10000,2521258,"product_review"
"2168",2019-09-29,"ijustine",10000,2079739,"product_review"
"2169",2019-09-29,"kustoo",0,378845,"product_review"
"2170",2019-09-29,"mkbhd",50000,11067734,"product_review"
"2171",2019-09-29,"techunboxing007",4000,496966,"product_review"
"2172",2019-09-29,"tldtoday",0,593381,"product_review"
"2173",2019-09-29,"unboxingsve",10,11450,"product_review"
"2174",2019-09-29,"unboxtherapy",0,11275310,"product_review"
"2175",2019-09-29,"drewbinsky",55000,10302268,"travel"
"2176",2019-09-29,"evazubeckofficial",3000,140660,"travel"
"2177",2019-09-29,"jonnajinton",81000,4272987,"travel"
"2178",2019-09-29,"karaandnate",8000,1437289,"travel"
"2179",2019-09-29,"koldstudios",3000,122754,"travel"
"2180",2019-09-29,"lostleblanc",0,642074,"travel"
"2181",2019-09-29,"markwiens",30000,6467296,"travel"
"2182",2019-09-29,"mikecorey",1000,86954,"travel"
"2183",2019-09-29,"sailinglavagabonde",0,1458126,"travel"
"2184",2019-09-29,"sorelleamore",1000,179680,"travel"
"2185",2019-09-29,"thebucketlistfamily",3000,431152,"travel"
"2186",2019-10-06,"codyko",50000,9166379,"comedy"
"2187",2019-10-06,"h3h3productions",0,1081692,"comedy"
"2188",2019-10-06,"idubbbztv",0,4224796,"comedy"
"2189",2019-10-06,"jacksfilms",0,3718093,"comedy"
"2190",2019-10-06,"jennamarbles",0,8008235,"comedy"
"2191",2019-10-06,"pewdiepie.x",0,46532400,"comedy"
"2192",2019-10-06,"rhettandlink",0,489489,"comedy"
"2193",2019-10-06,"ryanhiga",0,2601713,"comedy"
"2194",2019-10-06,"tvfilthyfrank",0,1692777,"comedy"
"2195",2019-10-06,"chillingtaleswi",1000,189414,"commentory"
"2196",2019-10-06,"dangelowallace",2000,140587,"commentory"
"2197",2019-10-06,"infinitelists",1e+05,21177900,"commentory"
"2198",2019-10-06,"kurtisconner",20000,1477460,"commentory"
"2199",2019-10-06,"lostinvegas",3000,786428,"commentory"
"2200",2019-10-06,"madisonharnish",0,2,"commentory"
"2201",2019-10-06,"sssniperwolf",0,31048102,"commentory"
"2202",2019-10-06,"asapscience",10000,1387703,"educational"
"2203",2019-10-06,"bigthink",0,394387,"educational"
"2204",2019-10-06,"cgpgrey",0,1170129,"educational"
"2205",2019-10-06,"commonsenseeducators",200,89124,"educational"
"2206",2019-10-06,"crashcourse",30000,3538239,"educational"
"2207",2019-10-06,"edutopia",1000,226245,"educational"
"2208",2019-10-06,"natgeo",0,4914249,"educational"
"2209",2019-10-06,"tededucation",0,4890808,"educational"
"2210",2019-10-06,"veritasium",10000,2492183,"educational"
"2211",2019-10-06,"vsauce1",0,6066983,"educational"
"2212",2019-10-06,"jamescharles",1e+05,8270213,"fashion&beauty"
"2213",2019-10-06,"jeffreestar",0,8308697,"fashion&beauty"
"2214",2019-10-06,"kathleenlights",0,904666,"fashion&beauty"
"2215",2019-10-06,"nikkietutorials",0,882652,"fashion&beauty"
"2216",2019-10-06,"patrickstarrr",0,350938,"fashion&beauty"
"2217",2019-10-06,"ppmussas",1e+05,8132140,"fashion&beauty"
"2218",2019-10-06,"rclbeauty101",0,4449741,"fashion&beauty"
"2219",2019-10-06,"tati",0,3655788,"fashion&beauty"
"2220",2019-10-06,"waynegoss",0,451668,"fashion&beauty"
"2221",2019-10-06,"zoesugg",0,1021805,"fashion&beauty"
"2222",2019-10-06,"blogilates",0,861320,"fitness"
"2223",2019-10-06,"chloeting",10000,1711127,"fitness"
"2224",2019-10-06,"fitnessblender",10000,1325551,"fitness"
"2225",2019-10-06,"jdcav24",20000,4974277,"fitness"
"2226",2019-10-06,"madfit",0,749894,"fitness"
"2227",2019-10-06,"pamelarf1",10000,963713,"fitness"
"2228",2019-10-06,"popsugarfitness",10000,1595637,"fitness"
"2229",2019-10-06,"thefitnessmarshall",10000,2084728,"fitness"
"2230",2019-10-06,"xhit",0,370163,"fitness"
"2231",2019-10-06,"yogawithadriene",20000,1913701,"fitness"
"2232",2019-10-06,"americastestkitchen",4000,505170,"food"
"2233",2019-10-06,"buzzfeedtasty",1e+05,26917096,"food"
"2234",2019-10-06,"byrontalbott",0,75993,"food"
"2235",2019-10-06,"foodwishes",0,2164076,"food"
"2236",2019-10-06,"gordonramsay",1e+05,10487059,"food"
"2237",2019-10-06,"howtocakeit",0,806300,"food"
"2238",2019-10-06,"howtocookthat",50000,4761557,"food"
"2239",2019-10-06,"jamieoliver",10000,2144351,"food"
"2240",2019-10-06,"junskitchen",0,646608,"food"
"2241",2019-10-06,"laurainthekitchen",10000,754181,"food"
"2242",2019-10-06,"maangchi",10000,1654468,"food"
"2243",2019-10-06,"tabithabrown",300,12054,"food"
"2244",2019-10-06,"UCJHA_jMfCvEnv-3kRjTCQXw",40000,12169667,"food"
"2245",2019-10-06,"captainsparklez",0,6602270,"gaming"
"2246",2019-10-06,"coryxkenshin",20000,10607967,"gaming"
"2247",2019-10-06,"gamegrumps",0,8663783,"gaming"
"2248",2019-10-06,"gamenewsofficial",0,1129471,"gaming"
"2249",2019-10-06,"gamespot",10000,4075645,"gaming"
"2250",2019-10-06,"jacksepticeye",0,20740802,"gaming"
"2251",2019-10-06,"leagueoflegends",0,27664252,"gaming"
"2252",2019-10-06,"mrbeast6000",1e+05,23523403,"gaming"
"2253",2019-10-06,"packattack04082",10000,8031559,"gaming"
"2254",2019-10-06,"pewdiepie.y",0,46532400,"gaming"
"2255",2019-10-06,"smoshgames",0,1855479,"gaming"
"2256",2019-10-06,"thegaminglemon",0,280701,"gaming"
"2257",2019-10-06,"videogamedunkey",0,7051263,"gaming"
"2258",2019-10-06,"cocomelon",6e+05,505026864,"kids"
"2259",2019-10-06,"cybervillagesolution",1e+05,34961034,"kids"
"2260",2019-10-06,"disneyjunior",50000,43787930,"kids"
"2261",2019-10-06,"kidsdianashow",4e+05,205008757,"kids"
"2262",2019-10-06,"peppapig",1e+05,118278966,"kids"
"2263",2019-10-06,"ryantoysreview",2e+05,227127805,"kids"
"2264",2019-10-06,"thechuchutv",2e+05,84929550,"kids"
"2265",2019-10-06,"toycantando",1e+05,42974315,"kids"
"2266",2019-10-06,"UC977n5nXRn8MDuGQjwxkOLw",20000,9755471,"kids"
"2267",2019-10-06,"UCgFXm4TI8htWmCyJ6cVPG_A",1e+05,118791099,"kids"
"2268",2019-10-06,"UCpYye8D5fFMUPf9nSfgd4bA",320000,147077314,"kids"
"2269",2019-10-06,"vladandniki",4e+05,194254658,"kids"
